numero_inpi,data_deposito,titulo,resumo,instituicoes
102019016581,2019-08-09,DISPOSITIVO CONTADOR AUTOMÁTICO DE COLÔNIAS DE BACTÉRIAS E MÉTODO DE CONTAGEM,"''DISPOSITIVO CONTADOR AUTOMÁTICO DE COLÔNIAS DEBACTÉRIAS E MÉTODO DE CONTAGEM''. Novo dispositivo contador automático de colônias de bactérias e método de contagemestá composto por um hardware e um software. O hardware tem sua estruturacomposta de polímeros e contempla em seu interior lentes de vidro, sistemas deiluminação e um dispositivo CCD Color. O software dimensionado para a contagem decolônias de bactérias também controla o dispositivo CCD Color e fundamenta-se navisão computacional para a realização das etapas de processamentos das imagensdigitais.","INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DE SAO PAULO"
PI0904947,2009-11-24,MONITORAMENTO DE ATIVIDADES DE NATAÇÃO COM RFID,"MONITORAMENTO DE ATIVIDADES DE NATAÇÃO COM RFID. O Monitoramento de Atividades de Natação (MAN) utiliza a tecnologia de Identificação por Radiofrequência (RFId) para acompanhar os treinos de natação. Este sistema permite mensurar a quantidade de voltas dadas pelo nadador na piscina (8), registrar e calcular o tempo de cada volta na piscina. Conhecendo-se também, o tamanho da piscina, é possível calcular a velocidade média do nadador na volta, o tempo total do treino, a distância total percorrida, a velocidade média do treino, entre outras informações, que também podem ser exploradas. A vantagem do uso da tecnologia de RFId no MAN está no fato de que pode haver vários nadadores compartilhando a mesma raia que o leitor de RFId (2) ainda vai conseguir identificar a etiqueta de RFId (1) de cada um dos nadadores. Ou seja, cada nadador tem seu treino monitorado independentemente de quantos nadadores estejam compartilhando uma mesma raia, ou um mesmo leitor de RFId (2).","INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DE SANTA CATARINA"
102019000139,2019-01-04,DISPOSITIVO DE EXAUSTÃO TIPO VENTURI,"DISPOSITIVO DE EXAUSTÃO TIPO VENTURI é um equipamento do setor técnico dos dispositivos de ventilação e exaustão aplicável ao melhoramento do conforto térmico e da qualidade do ar no interior de ambientes fechados como por exemplo, veículos de uso coletivo. O dispositivo utiliza a corrente de ar que passa no interior do mesmo para criar uma zona de baixa pressão através do princípio de Venturi. Assim, realiza a sucção de ar presente no local confinado, promovendo a renovação do ar no interior do ambiente. A presente invenção protege o recinto contra influxos indesejáveis provenientes do exterior, regula a sucção de ar e seu formato proporciona um melhor aproveitamento do fluxo de ar sem aumento significativo na altura do ambiente aplicado. Dessa forma, seu uso apresenta vantagens sobre o estado da técnica, porque além da facilidade na produção, instalação e manutenção, melhora o conforto térmico e a qualidade do ar de forma eficiente, representando uma alternativa ecológica ao uso de energias não renováveis e de custo mais elevado.","INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DA BAHIA - IFBA"
102025022284,2025-10-14,,,INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA DO ESPIRITO SANTO
132026020153,2026-08-12,,,INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA DO ESPIRITO SANTO
102025003580,2025-02-24,,,"INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA GOIANO"
102023000938,2023-01-18,SIMULADOR DE CRÂNIO PEDIÁTRICO,"SIMULADOR DE CRÂNIO PEDIÁTRICO. A presente invenção refere-se a um Simulador Pediátrico para Radiologia que foi desenvolvido com impressão em 3-D, utilizando filamento de Ácido Polilático (PLA), para ser utilizado em simulação de exames radiológicos como qualificação e treinamento, com o intuito de evitar repetições de exames pediátricos em pacientes, evitando expor a doses de radiação ionizante por causas de repetições, e atendendo com a resolução de Diretoria Colegiada- RDC 611/MS/ANVISA.","INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DA BAHIA - IFBA"
102017028666,2017-12-15,FERMENTADO ALCOÓLICO SUAVE DE ARAÇÁ-BOI (EUGENIA STIPILATA) - VINHO SUAVE DE ARAÇÁ-BOI,"FERMENTADO ALCOÓLICO SUAVE DE ARAÇÁ-BOI (Eugenia stipilata)  VINHO SUAVE DE ARAÇÁ-BOI. O vinho é definido como uma bebida alcoólica produzida após o processo de fermentação do sumo de uva. A utilização da uva ocorre devido ao fato de ela permitir que esta fermente sem que seja necessário adicionar ao meio açucares, ácidos, enzimas ou outros nutrientes. Alguns outros frutos, tendo como exemplo a maçã e outras bagas, também são caracterizados dessa forma, ou seja, não é algo especifico. Sendo esses vinhos conhecidos genericamente como vinhos de frutas ou fermentados. Para produção da bebida a fruta escolhida foi araçá-boi (Eugenia stipilata), Podendo ser encontrado em toda região Norte. O araçá-boi é uma fruta com uma concentração de vitaminas A e C, fibras, fósforo e cálcio, essenciais para a manutenção e funcionamento correto do organismo. Para obtenção da bebida é necessário submeter a polpa do fruto por uma fermentação, que é um processo bioquímico, o qual é realizado por microrganismos que convertem moléculas de carboidratos (açúcares) em álcool, gás carbônico e energia. No caso do vinho esses microrganismos são do tipo leveduras.","INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DE RONDONIA"
102025004413,2025-03-07,,,"INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA BAIANO"
202016014962,2016-06-24,MINI-INIPLANTE ORTODÔNTICO COM CABEÇA SUBSTITUÍVEL,"Patente de Modelo de Utilidade com aperfeiçoamento que permite ter aporção da cabeça trocada por vários modelos e alturas diferentes, dispensandoa remoção e reinstalação de um novo mini-implante quando outro tipo decabeça se fizer necessário.",INSTITUTO FEDERAL DE EDU. CIEN. E TECNOL. DO SUDOESTE DE MINAS GERAIS
102019027549,2019-12-20,USO DE COMPLEXOS DE EURÓPIO (III) COMO MARCADORES LUMINESCENTES,"USO DE COMPLEXOS DE EURÓPIO (III) COMO MARCADORES LUMINESCENTES. A presente invenção, Uso de Complexos de Európio (III) como Marcadores Luminescentes refere-se ao uso de compostos metais terras raras, mais especificamente os complexos [eu(pic)3 (DVL)3], [Eu(pic)3 (EPK)3] e [Eu(pic)3 (OEN)3] para aplicação como elementos de segurança sendo uma nova alternativa do uso de materiais luminescentes na área de segurança, como por exemplo, o emprego da técnica em documentoscopia, resíduos de tiro, entre outras aplicações. A identificação dos complexos nas cédulas ocorre de forma rápida, simples e sensível, uma vez que comprimentos de ondas de menores energias são capazes de proporcionar a emissão de luz dos complexos.",INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA DO ESPIRITO SANTO
102022013526,2022-07-07,MECANISMO DE CONTROLE MULTIPROCESSADOR MODULAR PARA AQUÁRIOS-TANQUES,"MECANISMO DE CONTROLE MULTIPROCESSADOR MODULAR PARA AQUÁRIOS-TANQUES.De modo geral, a presente invenção está relacionada aos sistemas de controle utilizados para tratamento de água especialmente adaptadas para recipientes para criação de animais e mais especificamente, a um mecanismo de controle que permite utilizar diferentes modelos de unidades de controle (CPU), mais especificamente utilizando a tecnologia dos computadores de placa-única (Single-Board Computers, em Inglês) com incrementos ou decrementos de entradas e saídas para este controle de forma modular, a fim de controlar ambientes em aquários. Quando comparado ao estado da técnica, essa invenção, pode ser controlada por uma das dezenas destas placas tipo SBC de mercado; se utilizar de softwares abertos para desenvolvimentos das rotinas de controle e de geração de gráficos e alarmes e permitir a uso de placas de entradas e saídas para controle dos aquários que se utilizem de barramentos GPIO, I2C e SPI e que estas sejam implementadas de forma modular e ajustável ao projeto do cliente a baixo custo.","INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DA BAHIA - IFBA"
102025022570,2025-10-17,,,"INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DO RIO GRANDE DO SUL"
202025022634,2025-10-17,EQUIPAMENTO DE COAGULAÇÃO E FLOCULAÇÃO HÉLICE-CÔNICO DE BAIXO CUSTO PARA SISTEMAS DE TRATAMENTO DE ÁGUA E EFLUENTES,"EQUIPAMENTO DE COAGULAÇÃO E FLOCULAÇÃO HÉLICE-CÔNICO DE BAIXO CUSTO PARA SISTEMAS DE TRATAMENTO DE ÁGUA E EFLUENTES. A presente patente de modelo de utilidade descreve um aparato inovador de coagulação e floculação tipo hélice-cônico, projetado para operar com escoamento puramente gravitacional, sem necessidade de energia elétrica ou partes móveis. O dispositivo compreende um tubo flexível enrolado em espiral sobre a superfície de um tronco de cone, configurando uma trajetória com raio de enrolamento crescente ao longo do comprimento. Na extremidade superior do conjunto encontra-se a unidade de entrada, por onde o fluido bruto é introduzido; na base inferior, localiza-se a unidade de saída, pela qual é descarregado o fluido já floculado. A geometria hélice-cônica promove um perfil de cisalhamento decrescente ao longo do percurso, com maior intensidade de mistura nas regiões de menor raio de enrolamento e gradativa suavização nas regiões de maior raio de enrolamento. Esse comportamento hidráulico aperfeiçoada melhora a eficiência do processo de clarificação em comparação a floculadores convencionais de geometria uniforme. Opcionalmente, o aparato pode incorporar um sistema de dosagem de coagulantes, ampliando o controle operacional, e ser conectado diretamente a unidades de separação sólido-líquido, como decantadores ou filtros. Com construção simples, de baixo custo e alta robustez, a invenção é ideal para comunidades com infraestrutura reduzida, aplicações móveis, contextos industriais compactos e projetos educacionais ou de pesquisa. Seu potencial reside na versatilidade, sustentabilidade e na capacidade de ampliar o acesso ao tratamento eficiente de água e efluentes com soluções de fácil replicação.",INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA DO ESPIRITO SANTO
102025011211,2025-06-03,,,"INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA GOIANO"
102018073808,2018-11-20,PROCESSO DE SÍNTESE DE CATALISADOR NATURAL PARA PRODUÇÃO DE BIODIESEL,"PROCESSO DE SÍNTESE DE CATALISADOR NATURAL PARA PRODUÇÃODE BIODIESELA presente invenção refere-se à síntese de um catalisador naturalambientalmente correto para ser utilizado na produção de biodiesel. Maisespecificamente, a presente invenção está relacionada a um processo para aprodução de biodiesel utilizando como catalisador natural, selecionados entre osderivados e resíduos do coco calcinada, obtidos através de calcinação(decomposição térmica) utilizando concentrador solar parabólico. Catalisadoresà base de casca coco devidamente preparados foram sintetizados utilizandomufla (forno) e concentrador solar. A obtenção do biodiesel a partir datransesterificação de um óleo vegetal e/ou da esterificação de um ácido graxocom um álcool utilizando dito catalisador apresenta diversas vantagens quandocomparado aos processos catalíticos convencionais, como por exemplo, nãogeram subprodutos, são mais seletivos, são separados com maior facilidade epodem ser reutilizados, eliminando assim, a necessidade de utilização decatalisadores nocivos ao meio ambiente. Pode ainda ser categorizada comoprocesso e produto com aplicação na área de combustíveis renováveis.","INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA"
102024006815,2024-04-08,,,"INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA  CATARINENSE - IFC"
102025006658,2025-04-03,,,"INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA GOIANO"
102026009615,2026-04-22,,,"INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA GOIANO"
102026010989,2026-05-06,,,INSTITUTO FEDERAL DE EDUCACAO DE ALAGOAS
202021008633,2021-05-04,APARATO MODULAR PARA COMPOSTAGEM DOMÉSTICA,"APARATO MODULAR PARA COMPOSTAGEM DOMÉSTICA.¨Aparato  Modular  para  Compostagem  Doméstica,  é  um  equipamento que permite o tratamento dos resíduos orgânicos no próprio local de geração, contendo um projeto diferenciado que conta com a validação da preferência de seus potenciais usuários, agregando suas visões e permitindo  que melhoramentos tecnológicos possam ampliar a prática da compostagem. O invento possui apelo estético e funcional, apresentando dimensões apropriadas para utilização em casas, apartamentos e ambientes institucionais, bem como boa  mobilidade para ser posicionada no local de interesse do usuário. O equipamento ainda pode ser instalado em seu conjunto básico ou agregando novos módulos conforme demanda e funcionalidade, aumentando a capacidade de produção do composto e suas funções prática-estético-simbólicas.",INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA DO ESPIRITO SANTO
102025014656,2025-07-16,,,INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA DO ESPIRITO SANTO
102026012084,2026-05-16,,,"INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DE ALAGOAS - IFAL"
102024012212,2024-06-15,"EQUIPAMENTO DE HIGIENIZAÇÃO DE RIZOMAS, RAÍZES, COLMOS, TUBÉRCULOS E SIMILARES","EQUIPAMENTO DE HIGIENIZAÇÃO DE RIZOMAS, RAÍZES, COLMOS, TUBÉRCULOS E SIMILARES. A presente invenção se refere a uma máquina com objetivo de reduzir o consumo de água, energia, tempo de limpeza de rizomas, raízes, colmos, tubérculos e similares, aqui denominados órgãos vegetativos subterrâneos na sua pós colheita. O lavador possui na sua configuração uma disposição em dois andares de telas circulares (4 e 5), com movimentação hidráulica das telas realizadas por jatos de água resultantes das pontas de pulverização (28). As superfícies onde serão depositados os órgãos vegetativos subterrâneos, compreendem de duas circunferências com telas (4 e 5), eixo (6) centrado nos rolamentos (7 e 16) e no chassi (3), com ressaltos laterais (8 e 9) e as campânulas de proteção (29, 33, 35 e 36) para servir de anteparo protegendo os operadores dos respingos e dos jatos de água. O diferencial que promove o menor gasto de água, energia e tempo de lavagem está nos sistemas que utilizam água recirculada resultante da própria lavagem (26) e também do sistema de enxague (25), que possui somente água limpa, com sistema de calhas (12) para evitar a contaminação dos órgãos vegetativos subterrâneos depositados na tela superior (4) com água recirculada, além de priorizar que os órgãos vegetativos subterrâneos somente sejam deslocados da tela inferior (5) para a superior (4) e retirados da tela superior (4), quando a lavagem estiver completa, visando ser uma alternativa à lavagem com mangueiras de alta pressão e substituir os lavadores tradicionais lineares e os de submersão.",INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA DO ESPIRITO SANTO
